,Symbol,Consensus,10DayAverageTradingVolume,13WeekPriceReturnDaily,26WeekPriceReturnDaily,3MonthADReturnStd,3MonthAverageTradingVolume,52WeekHigh,52WeekHighDate,52WeekLow,52WeekLowDate,52WeekPriceReturnDaily,5DayPriceReturnDaily,assetTurnoverAnnual,assetTurnoverTTM,beta,bookValuePerShareAnnual,bookValuePerShareQuarterly,bookValueShareGrowth5Y,capexCagr5Y,cashFlowPerShareAnnual,cashFlowPerShareQuarterly,cashFlowPerShareTTM,cashPerSharePerShareAnnual,cashPerSharePerShareQuarterly,currentDividendYieldTTM,currentEv/freeCashFlowAnnual,currentEv/freeCashFlowTTM,currentRatioAnnual,currentRatioQuarterly,dividendGrowthRate5Y,dividendPerShareAnnual,dividendPerShareTTM,dividendYieldIndicatedAnnual,ebitdPerShareAnnual,ebitdPerShareTTM,ebitdaCagr5Y,ebitdaInterimCagr5Y,enterpriseValue,epsAnnual,epsBasicExclExtraItemsAnnual,epsBasicExclExtraItemsTTM,epsExclExtraItemsAnnual,epsExclExtraItemsTTM,epsGrowth3Y,epsGrowth5Y,epsGrowthQuarterlyYoy,epsGrowthTTMYoy,epsInclExtraItemsAnnual,epsInclExtraItemsTTM,epsNormalizedAnnual,epsTTM,focfCagr5Y,grossMargin5Y,grossMarginAnnual,grossMarginTTM,inventoryTurnoverAnnual,inventoryTurnoverTTM,longTermDebt/equityAnnual,longTermDebt/equityQuarterly,marketCapitalization,monthToDatePriceReturnDaily,netIncomeEmployeeAnnual,netIncomeEmployeeTTM,netInterestCoverageAnnual,netInterestCoverageTTM,netMarginGrowth5Y,netProfitMargin5Y,netProfitMarginAnnual,netProfitMarginTTM,operatingMargin5Y,operatingMarginAnnual,operatingMarginTTM,payoutRatioAnnual,payoutRatioTTM,pbAnnual,pbQuarterly,pcfShareAnnual,pcfShareTTM,peAnnual,peBasicExclExtraTTM,peExclExtraAnnual,peExclExtraTTM,peInclExtraTTM,peNormalizedAnnual,peTTM,pfcfShareAnnual,pfcfShareTTM,pretaxMargin5Y,pretaxMarginAnnual,pretaxMarginTTM,priceRelativeToS&P50013Week,priceRelativeToS&P50026Week,priceRelativeToS&P5004Week,priceRelativeToS&P50052Week,priceRelativeToS&P500Ytd,psAnnual,psTTM,ptbvAnnual,ptbvQuarterly,quickRatioAnnual,quickRatioQuarterly,receivablesTurnoverAnnual,receivablesTurnoverTTM,revenueEmployeeAnnual,revenueEmployeeTTM,revenueGrowth3Y,revenueGrowth5Y,revenueGrowthQuarterlyYoy,revenueGrowthTTMYoy,revenuePerShareAnnual,revenuePerShareTTM,revenueShareGrowth5Y,roa5Y,roaRfy,roaTTM,roe5Y,roeRfy,roeTTM,roi5Y,roiAnnual,roiTTM,tangibleBookValuePerShareAnnual,tangibleBookValuePerShareQuarterly,tbvCagr5Y,totalDebt/totalEquityAnnual,totalDebt/totalEquityQuarterly,yearToDatePriceReturnDaily
456,TSN,Hold,1.27702,-2.9006,-7.8899,20.250237,1.12717,66.88,2024-09-09,53.61,2024-06-14,8.0999,-1.1744,1.4369,1.4334,0.6567194,51.6573,51.8291,6.27,-2.1,4.0955,3.563,1.92226,4.823,6.4202,3.2494,19.6758,22.5529,2.037,2.1092,3.44,1.9213,1.9272,3.3008747,7.309,8.0535,-6.41,-3.32,28687.346,2.2472,2.2472,2.9619,2.2472,2.9619,-35.43,-16.11,234.54,,2.2472,2.9619,2.2472,2.9619,3.06,11.06,7.33,7.68,9.3897,9.7036,0.5233,0.5248,21173.346,-1.2227,0.0058,0.0076,5.4308,4.1111,-20.32,3.52,1.5,1.96,5.37,2.71,3.34,85.5,65.4,1.1524,1.0999,8.175,9.1225,26.4667,20.1268,,20.1268,20.1268,26.4667,20.1268,14.5222,12.7397,4.66,2.05,2.63,3.0135,-11.6856,11.9151,-2.037,8.7139,0.3972,0.3949,1.6934,1.602,0.9517,1.0393,21.839,23.3812,0.3863,0.3885,4.25,4.68,2.28,1.27,149.7444,151.0225,5.26,4.71,2.16,2.81,9.58,4.35,5.76,6.21,2.8400000000000003,3.6700000000000004,35.1545,35.5854,12.6,0.5302,0.53,5.484
457,USB,Buy,5.87962,-17.615,-6.107,27.323412,3.61418,53.97,2024-11-27,37.81,2024-06-11,0.4753,1.4395,,,1.0008068,37.5549,37.5549,2.13,,7.2272,7.2272,4.0085,34.97241,41.33254,5.2418,12.2354,12.2354,,,4.83,2.2118,2.2118,4.730369,5.3037,5.3054,-1.5,2.69,137930.2,4.0352,4.0352,4.0363,4.0352,4.0363,-8.94,-1.57,95.97,14.57,4.0352,4.0363,4.0352,4.0363,18.19,,,,,,0.9643,0.9643,65779.2,-9.8507,0.0896,0.0896,,,-0.39753,28.45718,24.13993,20.01231,35.30532,30.18938,25.22268,54.74,54.74,1.2738,1.2738,5.8351,5.8351,10.4428,10.4428,10.07598,10.4428,10.4428,10.4428,10.4428,5.8351,5.8351,35.30532,30.18938,25.22268,-9.9701,-8.3355,-1.8024,-9.5653,-7.3277,2.39499,2.0972,1.407,1.407,,,,,332558.7,,0.85206,4.57853,64.00169,84.11849,16.23087,18.06279,4.71412,0.98,0.9299999999999999,0.9199999999999999,11.18,10.75,10.979999999999999,5.41,4.82,4.8500000000000005,33.9987,33.9987,1.75,1.2317,1.2317,-11.6036
458,UBER,Buy,7.48055,11.9612,4.1977,42.2784,7.1362,87.0,2024-10-11,54.84,2024-08-05,-6.3361,2.9441,0.8582,0.9802,1.4783157,10.2379,10.2379,4.37,-16.27,3.2744,3.2744,0.88449,3.3134,3.3134,,22.0489,22.0489,1.067,1.067,,,,,2.492,1.7714,,,152027.03,4.5831,4.5831,4.584,4.5831,4.584,,,378.02,415.87,4.5831,4.584,4.5831,4.584,,34.22,33.19,33.19,,,0.3872,0.3872,149573.03,-4.3152,0.3169,0.3169,1.2885,8.8872,,-12.96,22.41,22.41,-13.18,6.36,6.36,,,5.8918,5.8918,20.9574,20.9574,15.1758,15.1758,,15.1758,15.1758,15.1758,15.1758,21.693,21.693,-16.44,9.38,9.38,17.8753,0.402,-3.4987,-16.473,23.8035,3.4011,3.4011,6.2162,6.2162,0.9459,0.9459,13.0557,13.0557,1.4141,1.4141,36.07,27.6,20.36,17.96,20.4501,20.5368,14.45,-5.2,19.23,21.97,-24.13,45.72,65.99000000000001,-9.4,32.96,40.23,9.7036,9.7036,7.67,0.3872,0.3872,20.5736
459,UDR,Buy,1.02561,-1.3933,-1.4376,21.281578,0.82474,47.54,2024-09-16,35.14,2024-04-18,19.6618,0.2284,0.1534,0.151,0.8563895,10.4069,10.4069,-1.81,-26.6,1.625,1.625,3.55387,0.004,0.004,3.877,37.8621,37.8621,0.0012,0.0012,4.23,1.6706,1.6706,3.9197814,2.9688,2.9722,6.1,4.63,20355.77,0.2714,0.2714,0.27190000000000003,0.2714,0.27190000000000003,-18.27,-15.95,,-79.7,0.2714,0.27190000000000003,0.2714,0.27190000000000003,,66.14,65.98,65.38,,,1.5563,1.5563,14530.131,-2.8774,0.0631,0.0631,1.5152,1.5152,-19.71,11.04,5.36,5.36,22.02,17.02,17.02,628.83,439.84,4.16,4.16,16.5709,16.5709,162.1938,162.1938,130.4314,162.1938,162.1938,162.1938,162.1938,27.0263,27.0263,11.91,5.79,5.79,4.5208,-5.2333,9.1318,9.5249,4.3126,8.6911,8.6911,2.6768,2.64273,0.0012,0.0012,,,1.1782,1.1782,9.01,7.73,2.29,2.72,5.0644,5.0684,4.68,1.52,0.8200000000000001,0.8099999999999999,4.44,2.6,2.45,1.78,0.97,0.95,12.45645,12.62047,7.71791,1.6923,1.6923,1.0827
460,ULTA,Buy,1.53755,-13.3351,-6.4418,41.648685,1.01264,573.16,2024-03-14,309.01,2025-03-13,-36.8651,4.1637,1.9638,1.5138,1.0927304,47.1676,53.6601,8.71,4.64,21.5421,20.7913,29.58555,15.8636,15.1642,0.0,15.9798,15.9798,1.7106,1.7021,,0.0,0.0,,38.6468,38.6468,8.89,9.99,15406.851,25.3379,25.3379,25.3746,25.3379,25.3746,12.22,15.79,4.81,-2.57,25.3379,25.3746,25.3379,25.3746,3.73,37.65,38.84,38.58,4.0807,3.7239,0.0,0.0,16110.052,-2.5576,0.0601,0.0601,841.1176,649.0,2.19,9.72,10.63,10.94,12.75,13.85,14.22,,,10.7033,7.606,12.035,12.035,13.4125,13.4125,17.27032,13.4125,13.4125,13.4125,13.4125,16.7091,14.1911,12.8,13.99,14.37,-7.421,-10.2375,4.0619,-47.002,-14.6902,1.4262,1.8379,10.7057,7.6067,0.5877,0.5207,55.0269,40.6497,0.5648,0.4383,9.38,8.83,-1.88,-21.79,238.2848,188.6039,13.31,16.89,22.62,20.59,46.03,56.64,50.74999999999999,46.03,56.64,49.71,47.1571,53.6557,4.65,0.0,0.0857,-17.9201
461,UNP,Buy,1.21846,0.3248,-5.2766,21.496788,0.82224,258.0,2024-09-04,218.57,2024-06-14,-3.3325,0.0336,0.3581,0.3588,1.0704879,27.9524,27.9524,1.31,-0.01,9.7544,9.7544,14.17492,1.7145,1.7145,2.2298,29.5673,29.5673,0.7653,0.7653,7.62,5.2935,5.2935,2.2534263,20.3894,20.3894,2.48,3.21,174269.58,11.0861,11.0861,11.0872,11.0861,11.0872,3.66,5.75,7.47,6.06,11.0861,11.0872,11.0861,11.0872,2.71,79.55,79.41,79.41,6.6058,6.6058,1.7581,1.7581,144093.58,-3.5794,0.208,0.208,8.226,8.226,0.4,27.94,27.82,27.82,40.22,40.05,40.05,47.62,47.62,8.1854,8.1854,15.4177,15.4177,21.3567,21.3567,19.99868,21.3567,21.3567,21.3567,21.3567,24.4475,24.4475,36.29,36.26,36.26,6.2389,-9.0723,1.9519,-13.4694,7.5362,5.942,5.942,11.24069,9.76296,0.619,0.619,12.2259,12.2259,0.7476,0.7476,3.61,2.24,-0.62,0.54,39.8455,40.0628,5.32,9.8,9.959999999999999,9.98,43.65,39.95,41.120000000000005,14.0,14.030000000000001,14.05,19.86142,22.97383,-13.3194,1.8468,1.8468,4.3063
462,UAL,Buy,11.85377,-23.4228,51.6308,46.924847,6.59057,116.0,2025-01-22,37.02,2024-08-05,72.5088,-2.8136,0.7703,0.782,1.3732214,38.6551,38.6551,-3.39,4.4,11.6804,11.6804,16.41887,44.1446,44.1446,0.0,10.3658,10.3658,0.8099,0.8099,,0.0,0.0,,23.9226,24.0127,3.97,9.82,39700.895,9.4508,9.4508,9.4439,9.4508,9.4439,,-3.97,63.27,19.82,9.4508,9.4439,9.4508,9.4439,9.97,55.2,63.26,63.26,13.3833,13.3833,1.7105,1.7105,23525.895,-21.2024,0.0293,0.0293,5.7634,5.7634,-4.53,-8.4,5.52,5.52,-4.72,8.93,8.93,,,2.5194,2.5194,2.4908,2.4908,7.4709,7.4709,17.78596,7.4709,7.4709,7.4709,7.4709,6.1425,6.1425,-10.4,7.3,7.3,-17.5087,47.8351,-21.1557,62.3719,-20.6424,0.4123,0.4123,3.1959,3.1959,0.7141,0.7141,28.1029,28.1029,0.5318,0.5318,32.31,5.7,7.85,6.23,171.2575,171.4118,0.58,-1.15,4.25,4.32,-18.81,24.84,28.74,-1.87,8.37,8.5,30.4727,30.4727,3.23,1.968,1.968,-23.8723
463,UPS,Buy,2.51787,-9.338,-8.3954,34.408043,1.51106,158.91,2024-03-22,109.43,2025-02-03,-23.2829,1.461,1.2997,1.3228,1.179005,19.5784,19.5784,38.71,-9.33,7.276,7.276,13.82292,7.399,7.399,5.3439,18.7033,18.7033,1.1745,1.1745,11.18,6.3268,6.3268,5.5564966,13.9217,13.9177,6.58,43.4,116203.46,6.7547,6.7547,6.7533,6.7547,6.7533,-22.92,5.74,7.35,-13.35,6.7547,6.7533,6.7547,6.7533,22.43,78.27,80.28,80.28,28.9271,28.9271,1.1422,1.1422,101031.46,-0.8149,0.0118,0.0118,9.5935,9.5935,1.17,8.01,6.35,6.35,10.93,9.3,9.3,93.38,93.38,6.4368,6.4368,9.9814,9.9814,17.4734,17.4734,11.51942,17.4734,17.4734,17.4734,17.4734,16.2613,16.2613,10.32,8.17,8.17,-3.4239,-12.1911,9.5384,-33.4198,-3.146,1.1094,1.1094,7.8812,7.8812,1.1745,1.1745,8.2465,8.2465,0.1859,0.1859,-2.18,4.21,1.54,0.12,106.3902,106.3902,4.53,10.94,8.25,8.4,85.31,34.589999999999996,34.260000000000005,20.48,15.21,15.120000000000001,15.9902,15.9902,70.56,1.2731,1.2731,-6.3759
464,URI,Buy,0.34886,-22.0233,-10.8098,36.98055,0.18053,896.2,2024-11-11,585.33,2025-03-04,-7.6984,3.3208,0.5449,0.5537,1.7294649,132.0252,132.0252,20.6,11.92,6.416,6.416,82.94005,6.9979,6.9979,1.0967,125.3497,125.3497,0.9777,0.9777,,6.5472,6.5472,1.0761869,67.8414,67.8381,11.94,11.49,52521.51,38.6828,38.6828,38.7149,38.6828,38.7149,26.67,20.69,4.62,9.57,38.6828,38.7149,38.6828,38.7149,-9.07,40.11,40.08,40.08,45.4074,45.4074,1.3974,1.4182,39572.51,-3.3644,0.0923,0.0923,5.903,5.903,5.98,15.29,16.78,16.78,25.1,26.49,26.49,16.85,16.85,5.3615,5.3615,8.7049,8.7049,15.368,15.368,15.756,15.368,15.368,15.368,15.368,94.4451,47.9667,20.18,22.08,22.08,-16.1092,-14.6055,-6.5811,-17.8353,-8.6561,2.5789,2.5789,5.8081,5.8081,0.8899,0.8899,6.6906,6.6906,0.55,0.55,16.46,10.41,9.84,7.07,230.5196,232.6163,13.88,7.82,9.139999999999999,9.29,26.44,29.87,30.65,10.11,11.690000000000001,12.02,121.8729,121.8729,22.08,1.5549,1.5549,-11.886
465,UNH,Buy,2.03313,-11.7076,-16.004,34.18551,1.75242,630.73,2024-11-11,436.38,2024-04-12,2.0491,2.6706,1.342,1.371,0.58483434,106.7801,106.7801,11.93,11.06,22.2605,22.2605,27.99469,25.01606,42.07027,1.6338,24.8402,24.8402,0.6563,0.9489,14.66,8.169,8.169,1.6832993,30.2217,30.2951,4.62,8.73,508876.8,15.5059,15.5059,15.5052,15.5059,15.5052,-4.99,1.6,2.16,-35.03,15.5059,15.5052,15.5059,15.5052,4.56,,,,,,0.7363,0.7363,461085.8,5.0657,0.036,0.036,6.1385,6.1385,-8.81,5.57,3.6,3.6,8.1,5.99,5.99,52.29,36.7,4.7374,4.7374,19.2239,19.2239,32.0087,32.0087,25.83225,32.0087,32.0087,32.0087,32.0087,22.5074,22.5074,7.36,5.01,5.01,-5.7935,-19.7997,6.9096,-8.0878,1.8777,1.1519,1.1519,6.6195,7.6106,0.4884,0.7424,,,1.0007,1.0007,11.65,10.57,6.76,7.71,430.8698,431.7994,11.44,7.43,4.83,4.93,22.67,14.66,15.620000000000001,13.34,8.219999999999999,8.57,79.6126,76.8592,11.66,0.7826,0.7826,-1.3522
466,UHS,Buy,0.48308,-8.9306,-22.9261,31.615458,0.28475,243.25,2024-09-24,152.685,2024-04-18,0.9541,1.1941,1.0939,1.1119,1.3650578,102.5928,102.5928,10.15,7.56,17.2874,17.2874,17.4943,1.9389,1.9389,0.4707,13.9881,13.9881,1.2741,1.2741,6.27,0.8073,0.8073,0.45824265,33.4169,33.4169,5.71,5.06,15712.703,16.8213,16.8213,16.8349,16.8213,16.8349,12.39,12.93,57.0,64.16,16.8213,16.8349,16.8213,16.8349,7.48,,,,,,0.6566,0.6566,11334.145,-0.3823,0.0133,0.0133,9.0487,9.0487,0.17,6.66,7.22,7.22,9.75,10.63,10.61,4.67,4.67,1.7755,1.7755,5.4831,5.4831,9.924,9.924,15.17643,9.924,9.924,9.924,9.924,10.0901,10.0901,8.71,9.46,9.46,-3.0165,-26.7218,2.6292,-9.1828,0.5323,0.7161,0.7161,4.70823,4.3984,1.1741,1.1741,7.1684,7.1684,0.184,0.184,7.78,6.82,11.08,10.82,233.1203,235.9772,12.77,6.52,7.89,8.02,14.29,17.130000000000003,17.560000000000002,8.39,10.22,10.25,28.47453,31.53873,11.55027,0.6757,0.6757,-2.6976
467,VLO,Buy,1.66716,0.4761,-0.9019,35.2496,1.03649,184.72,2024-04-05,116.9,2024-12-23,-16.5882,8.0631,2.1595,2.1058,0.9483655,77.8496,77.8496,7.87,-14.58,18.3444,18.3444,37.90528,14.7905,14.7905,3.2423,8.3954,8.3954,1.5319,1.5319,3.43,4.2705,4.2705,3.3997746,13.3509,13.3406,2.34,-22.56,48491.754,8.6025,8.6025,8.5112,8.6025,8.5112,55.57,8.02,-75.22,-65.74,8.6025,8.5112,8.6025,8.5112,10.31,4.74,3.7,3.7,16.3029,16.3029,0.3095,0.3965,42685.754,1.6982,0.2799,0.2799,7.6511,7.6511,-1.0,2.68,2.13,2.13,3.86,2.89,2.89,49.96,49.96,1.5833,1.5833,6.3872,6.3872,15.41,15.41,4.30859,15.41,15.41,15.41,15.41,7.3902,7.3902,3.58,2.85,2.85,6.3902,-4.6976,3.4592,-26.7251,11.6808,0.3287,0.3287,1.5931,1.6917,0.9916,0.9916,12.5072,11.1807,13.1219,13.1219,4.45,3.7,-13.15,-10.28,403.3571,411.0158,9.04,7.28,4.61,4.49,18.25,11.3,10.94,12.53,7.920000000000001,7.6899999999999995,77.37,78.4964,4.76,0.4269,0.4269,8.4509
468,VTR,Buy,1.64376,12.4285,7.154,27.617039,1.29885,71.04,2025-03-04,41.45,2024-04-16,61.4229,3.0735,0.188,0.1955,0.9954191,25.3534,25.3534,-2.47,1.5,1.6605,1.6605,3.21007,2.0542,2.0542,2.4002,59.8925,59.8925,0.3049,0.3049,-11.07,1.7644,1.7644,2.7927272,4.3974,4.4072,0.92,4.93,43468.697,0.1949,0.1949,0.1906,0.1949,0.1906,15.38,-30.13,,,0.1949,0.1906,0.1949,0.1906,-3.72,44.94,42.59,42.59,,,1.0591,1.0591,30843.996,-0.6216,0.163,0.163,1.0825,1.0825,-31.8,2.49,1.65,1.65,11.18,13.24,13.24,912.26,583.95,2.2294,2.2294,23.1975,23.1975,380.0722,380.0722,,380.0722,380.0722,380.0722,380.0722,42.4978,42.4978,1.88,1.03,1.03,18.3426,3.3583,10.2165,51.286,19.973,6.2637,6.2637,2.2317,2.2317,0.3049,0.3049,,,9.8881,9.8881,8.76,4.92,10.53,9.48,11.8268,11.5293,2.47,0.4,0.31,0.32,0.9,0.73,0.8,0.42,0.33,0.33999999999999997,25.3271,25.3271,0.66,1.2203,1.2203,16.7431
469,VLTO,Buy,0.77334,-7.4631,-10.0831,21.032402,0.52425,115.0,2024-10-24,85.99,2024-04-03,11.5834,1.5053,0.8106,0.8555,0.61265033,8.2377,8.2377,,,3.3145,3.3145,3.82332,4.4503,4.4503,0.3655,31.5208,31.5208,1.9173,1.9173,,0.3605,0.3605,0.40629762,4.9639,4.9644,,,25847.08,3.3373,3.3373,3.3371,3.3373,3.3371,-1.56,,11.92,0.38,3.3373,3.3371,3.3373,3.3371,,57.94,59.79,59.79,7.1385,7.1385,1.2753,1.2753,24349.08,-1.3132,0.049,0.049,10.6106,10.6106,,17.01,16.04,16.04,22.5,23.26,23.26,10.68,10.68,12.3593,12.3593,27.8275,27.8275,29.2306,29.2306,21.5515,29.2306,29.2306,29.2306,29.2306,29.694,29.694,21.94,20.91,20.91,-1.549,-13.8788,7.8129,1.4465,-0.1083,4.6888,4.6888,16.7587,16.7587,1.5365,1.5365,6.3407,6.3407,0.3055,0.3055,3.38,,4.43,2.81,20.8053,20.7554,,,13.0,13.719999999999999,,40.87,46.67,,17.96,18.92,6.0752,6.0752,,1.2753,1.2753,-3.3382
470,VRSN,Buy,0.7881,18.9448,31.0838,16.28891,0.73453,242.225,2025-03-03,167.045,2024-05-02,25.1548,0.8371,1.1073,1.021,0.8655453,3.9075,3.25,-13.84,-6.96,9.2053,9.2053,7.44484,6.3147,6.3147,0.0,27.5237,27.5237,0.4335,0.4335,,0.0,0.0,,11.168,11.5518,4.76,5.18,24069.455,8.001,8.001,8.0059,8.001,8.0059,4.58,9.23,-22.73,1.18,8.001,8.0059,8.001,8.0059,4.15,86.34,87.71,87.71,,,0.8609,1.0716,22483.855,0.269,0.8457,0.8457,14.571,27.9631,0.3,55.2,50.45,50.45,66.39,67.95,67.95,,,8.3119,11.1686,24.9101,24.9101,28.6163,28.6163,34.17755,28.6163,28.6163,28.6163,28.6163,25.7105,25.7105,62.2,65.62,65.62,24.8589,27.2881,10.4261,15.0179,18.4792,14.4368,14.4368,8.8304,4.45,0.3976,0.3976,261.7479,261.7479,1.6764,1.6764,5.47,4.8,3.94,4.31,15.8595,16.3079,8.91,45.43,55.86,51.51,18.77,122.93,113.55,12.58,66.06,62.99,2.8852,7.2209,-18.27,0.8609,1.0716,15.2493
471,VRSK,Buy,0.92286,1.5104,6.4995,19.866594,0.72944,306.1,2025-03-04,217.34,2024-04-30,24.9775,0.1652,0.6757,0.637,0.92491186,0.7129,0.7129,-44.75,0.65,6.5527,6.5527,6.2803,2.0739,2.0739,0.5481,46.8938,46.8938,0.7358,0.7358,9.31,1.56,1.56,0.6185354,10.9449,10.9449,8.9,6.55,43147.01,6.7081,6.7081,6.7058,6.7081,6.7058,18.04,19.96,24.16,59.49,6.7081,6.7058,6.7081,6.7058,4.48,66.53,68.73,68.73,,,25.1748,25.1748,40377.11,-1.9871,0.1228,0.1228,9.3896,43.5121,14.01,29.4,33.25,33.25,43.29,43.64,43.64,23.1,23.1,388.5479,388.5479,35.2947,35.2947,42.1385,42.1385,36.54588,42.1385,42.1385,42.1385,42.1385,43.8834,43.8834,39.13,42.63,42.63,7.4245,2.7038,6.4703,14.8406,8.8865,14.0116,14.0116,22.1695,22.1695,0.6771,0.6771,7.4986,7.4986,0.3694,0.3694,5.38,2.02,8.62,7.47,20.174,20.3523,5.21,13.64,22.470000000000002,21.18,252.02,957.24,344.61,17.99,30.31,29.080000000000002,8.0445,8.0445,16.49,30.5804,30.5804,5.6566
472,VZ,Buy,12.58517,3.1915,2.1531,24.6452,7.93298,47.355,2025-03-10,37.59,2025-01-10,9.7561,0.5066,0.3504,0.3535,0.4141708,23.5735,23.5735,9.69,-0.92,4.4949,4.4949,9.18668,0.9963,0.9963,6.1057,17.126,17.126,0.6256,0.6256,1.99,2.6739,2.6739,6.2084765,10.9922,10.9909,1.06,6.85,324057.7,4.1454,4.1454,4.1449,4.1454,4.1449,-7.96,-2.29,,50.34,4.1454,4.1449,4.1454,4.1449,2.28,58.77,60.01,60.01,25.0502,25.0502,1.2085,1.2231,184237.7,1.2761,0.1758,0.1758,4.6096,4.6096,-2.32,13.52,12.99,12.99,21.42,21.96,21.96,64.26,64.26,1.6964,1.6964,4.9913,4.9913,10.5243,10.5243,7.39892,10.5243,10.5243,10.5243,10.5243,9.7367,9.7367,18.22,17.05,17.05,9.1056,-1.6426,13.1977,-0.3808,12.3822,1.3669,1.3669,5.249,4.5283,0.5603,0.5603,5.1484,5.1484,1.3533,1.3533,0.29,0.44,1.57,0.61,31.9176,31.8723,0.04,4.97,4.55,4.590000000000001,21.35,17.64,18.14,7.86,7.199999999999999,7.13,6.4879,7.6768,,1.4512,1.4512,9.1523
473,VRTX,Buy,1.36184,9.4923,9.0531,33.90571,1.55786,519.88,2024-11-08,377.85,2024-12-19,25.6844,5.2054,0.4891,0.4963,0.49028555,63.8654,63.8654,22.14,45.09,-3.8063,-3.8063,13.94163,23.8028,23.8028,,24.70161,22.99452,2.6921,2.6921,,,,,-0.3967,-0.3944,,8.87,125153.62,-2.0768,-2.0768,-2.1580999999999992,-2.0768,-2.1580999999999992,,,-4.48,,-2.0768,-2.1580999999999992,-2.0768,-2.1580999999999992,,87.48,86.11,86.11,1.5744,1.5744,0.0,0.0,131156.72,7.0802,-0.0878,-0.0878,16.9496,72.3727,,28.73,-4.86,-4.86,33.54,-2.11,-2.11,,,6.3199,6.3199,,,,,27.53543,,,,,40.0002,45.9828,36.06,2.25,2.25,15.4064,5.2574,18.4281,15.5475,30.8087,11.9016,11.9016,6.6817,6.6548,2.2252,2.2037,6.9466,6.9466,1.8066,1.8066,13.31,21.5,15.66,11.66,42.7301,42.8298,21.76,14.47,-2.3800000000000003,-2.41,19.12,-3.26,-3.2800000000000002,18.24,-3.2399999999999998,-3.2300000000000004,60.4074,60.651,22.25,0.0072,0.0069,27.5788
474,VTRS,Hold,15.94576,-26.0592,-16.8913,37.09236,10.79643,13.55,2024-11-25,8.7701,2025-02-27,-21.7428,-0.9636,0.3552,0.3295,0.8694681,15.6122,15.6122,-7.48,-3.1,1.6388,1.6388,3.96643,0.6939,0.6939,5.0581,12.6111,12.6111,1.6474,1.6474,,0.4801,0.4801,5.189189,2.3632,2.3528,0.43,-16.31,24668.617,-0.5315,-0.5315,-0.5336000000000001,-0.5315,-0.5336000000000001,,,,,-0.5315,-0.5336000000000001,-0.5315,-0.5336000000000001,6.95,40.65,41.65,41.65,2.3488,2.3488,0.7533,0.7533,11363.917,0.2167,-0.0198,-0.0198,-0.1331,-0.1331,,-0.77,-4.3,-4.3,2.31,-1.02,1.94,1052.29,137.04,0.7974,0.7974,4.9346,4.9346,,,5.52299,,,,,5.8095,5.8095,0.93,-4.23,-4.23,-20.1451,-20.687,-7.5739,-31.8797,-22.4729,0.771,0.771,9.4978,9.4978,0.813,0.813,5.3606,5.3606,0.4606,0.4606,-6.25,5.09,-8.06,-4.46,12.3517,12.3517,-11.1,-0.13,-1.53,-1.4200000000000002,-0.47,-3.4000000000000004,-3.25,-0.19,-1.94,-1.78,1.3108,1.3108,29.84,0.7538,0.7534,-25.7028
475,VICI,Buy,4.54661,3.3397,-4.0461,22.306667,2.70566,34.29,2024-09-16,27.075,2024-04-16,12.7342,0.4328,0.0848,0.086,0.7925291,25.1219,25.1219,7.77,-25.37,1.8572,1.8572,2.41833,0.4966,0.4966,5.1077,26.1947,26.1947,0.6567,0.6567,8.63467,1.6703,1.6703,5.324715,3.3832,3.3833,35.08,37.46,51392.108,2.5569,2.5569,2.5574,2.5569,2.5574,13.32,15.51,-19.22,3.49,2.5569,2.5574,2.5569,2.5574,,98.97,99.3,99.3,,,0.6305,0.6305,34320.46,0.0,99.2152,99.2152,4.374,4.374,2.66,64.41,69.59,69.59,87.6,91.98,91.98,65.44,65.44,1.1603,1.1603,14.4113,14.4113,12.8118,12.8118,22.55787,12.8118,12.8118,12.8118,12.8118,17.4933,17.4933,65.29,70.95,70.95,9.2538,-7.8418,14.2669,2.5973,14.4589,8.9162,8.9162,1.35179,1.22697,0.6567,0.6567,,,142.5631,142.5631,36.62,33.88,4.74,6.57,3.674,3.6451,12.52,5.11,5.8999999999999995,5.99,8.6,10.09,10.32,5.27,6.069999999999999,6.15,22.77408,23.76504,36.13193,0.6631,0.6631,11.229
